employee_id,employee_name,email,department,designation,location,gender,age,marital_status,education,joining_date,experience_years,total_experience,previous_company,salary_lpa,bonus_lpa,performance_rating,last_appraisal_percent,satisfaction_score,attrition_status,attrition_reason,projects_handled,overtime_hours_monthly,work_from_home_days,leaves_taken,exact_salary,monthly_salary,attrtion_status
5447,Karan Verma,manish.gupta1063@srijanrealty.com,Legal,Operations Head,Jadavpur,Female,32,Single,B.Com,2019-11-22 00:00:00,6,10,Unimark,19.5,0.6,3.9,12,4.9,Active,Career Growth,16.0,42.0,2.0,12.0,1950000,162500,Active
5448,Neha Sarkar,tanvi.paul1074@srijanrealty.com,Customer Service,Project Manager,Ballygunge,Female,40,Single,B.Com,2021-10-07 00:00:00,2,9,Merlin Group,10.5,1.0,4.4,11,3.3,Active,Low Salary,16.0,5.0,12.0,20.0,1050000,87500,Active
5449,Riya Sharma,tania.srivastava1090@srijanrealty.com,Construction,Sales Intern,Dumdum,Male,27,Single,M.Tech,2023-02-09 00:00:00,3,7,Infosys,6.0,1.8,3.6,12,4.6,Active,Better Opportunity,16.0,36.0,10.0,7.0,600000,50000,Active
5450,Deepak Sarkar,sudipta.singh1099@srijanrealty.com,Finance,Sales Intern,Joka,Female,30,Single,BCA,2023-07-11 00:00:00,5,6,TCS,9.0,0.25,4.7,12,3.0,Active,Relocation,16.0,27.0,6.0,9.0,900000,75000,Active
5451,Amit Sarkar,tania.srivastava1090@srijanrealty.com,Sales,Marketing Intern,Digha,Female,49,Single,B.Tech,2021-06-13 00:00:00,3,9,TCS,16.0,1.8,3.9,12,4.0,Active,Personal,16.0,22.0,0.0,11.0,1600000,133333,Active
5452,Ananya Kumar,sanjay.sarkar1015@srijanrealty.com,Operations,Data Analyst,Rajarhat,Female,24,Single,Diploma Civil,2018-04-18 00:00:00,6,4,Siddha Group,13.0,1.05,4.1,14,2.5,Active,Relocation,16.0,29.0,3.0,8.0,1300000,108333,Active
5453,Sneha Verma,poulami.kumar1042@srijanrealty.com,Operations,Content Strategist,Joka,Female,33,Married,M.Tech,2016-08-26 00:00:00,2,12,L&T,10.5,1.8,3.5,12,2.9,Active,Better Opportunity,16.0,19.0,4.0,13.0,1050000,87500,Active
5454,Nikhil Gupta,anil.das1119@srijanrealty.com,Finance,Sales Intern,Joka,Female,34,Married,BCA,2022-05-31 00:00:00,5,12,Wipro,6.0,1.95,4.7,13,4.4,Active,Relocation,16.0,19.0,7.0,11.0,600000,50000,Active
5455,Aarav Banerjee,anjali.patel1006@srijanrealty.com,Sales,Sales Intern,Digha,Female,32,Married,M.Com,2016-03-11 00:00:00,4,6,Ambuja Neotia,13.0,0.55,3.5,14,2.7,Active,Work Pressure,16.0,11.0,8.0,11.0,1300000,108333,Active
5456,Arjun Sarkar,amit.mehta1101@srijanrealty.com,Construction,Senior Support,Kolkata,Female,36,Single,M.Tech,2020-01-21 00:00:00,2,10,Ambuja Neotia,12.0,0.95,4.2,13,3.5,Active,Personal,16.0,28.0,14.0,18.0,1200000,100000,Active
5457,Priya Sarkar,subham.mitra1073@srijanrealty.com,Sales,Senior Support,New Town,Male,37,Single,Diploma Civil,2018-05-07 00:00:00,8,5,Merlin Group,17.0,0.45,3.7,12,4.1,Active,Personal,16.0,11.0,10.0,5.0,1700000,141666,Active
5458,Karan Sharma,karan.de1017@srijanrealty.com,Sales,Legal Advisor,Jadavpur,Female,45,Married,BBA,2019-06-27 00:00:00,4,6,PS Group,2.5,1.0,3.6,12,3.1,Active,Career Growth,16.0,12.0,11.0,18.0,250000,20833,Active
5459,Manish Ghosh,shreya.majumdar1018@srijanrealty.com,HR,IT Support,Asansol,Female,46,Single,M.Com,2023-01-05 00:00:00,1,4,Infosys,12.0,1.05,3.5,14,4.8,Active,Personal,16.0,20.0,2.0,9.0,1200000,100000,Active
5460,Sneha Mukherjee,soma.singh1138@srijanrealty.com,Sales,CFO,Kolkata,Male,36,Single,M.Tech,2019-09-19 00:00:00,6,7,Wipro,12.0,2.2,4.2,13,2.8,Active,Relocation,16.0,14.0,1.0,23.0,1200000,100000,Active
5461,Riya Das,vikash.banerjee1005@srijanrealty.com,IT,Finance Manager,Jadavpur,Male,32,Single,M.Com,2017-03-07 00:00:00,3,10,Infosys,7.5,0.25,4.2,12,3.9,Active,Career Growth,16.0,8.0,3.0,9.0,750000,62500,Active
5462,Amit Chatterjee,sneha.ghosh1004@srijanrealty.com,HR,Civil Engineer,Digha,Female,29,Single,BCA,2019-06-14 00:00:00,8,13,TCS,10.5,2.3,4.2,12,3.2,Active,Low Salary,16.0,16.0,3.0,7.0,1050000,87500,Active
5463,Arjun Singh,rahul.kumar1003@srijanrealty.com,Marketing,Digital Marketing Exec,Digha,Male,37,Single,M.Com,2016-10-21 00:00:00,3,5,Godrej Properties,10.5,0.65,3.5,11,4.8,Active,Low Salary,16.0,32.0,9.0,6.0,1050000,87500,Active
5464,Ishita Sen,soma.verma1088@srijanrealty.com,Legal,Sales Executive,Lake Town,Male,43,Single,MBA,2022-12-31 00:00:00,7,7,Ambuja Neotia,9.5,0.8,4.7,13,3.9,Active,Work Pressure,16.0,38.0,8.0,20.0,950000,79166,Active
5465,Manish Gupta,nisha.thomas1130@srijanrealty.com,Construction,Civil Engineer,Ballygunge,Female,43,Single,B.Com,2016-04-24 00:00:00,2,5,Prestige Group,11.0,0.35,4.1,12,4.0,Active,Work Pressure,16.0,34.0,4.0,11.0,1100000,91666,Active
5466,Sanjay Verma,aakash.agarwal1025@srijanrealty.com,IT,Operations Head,Jadavpur,Female,36,Married,Diploma Civil,2023-07-15 00:00:00,5,12,TCS,19.5,0.6,4.6,14,2.5,Active,Work Pressure,16.0,33.0,10.0,13.0,1950000,162500,Active
5467,Nikhil Mukherjee,kavita.mitra1112@srijanrealty.com,Legal,Project Manager,Joka,Male,32,Married,B.Arch,2017-10-07 00:00:00,9,4,Ambuja Neotia,6.0,0.95,3.2,11,3.0,Active,Personal,16.0,17.0,7.0,18.0,600000,50000,Active
5468,Kavya Sharma,amit.mehta1101@srijanrealty.com,Operations,Operations Head,Howrah,Female,39,Single,B.Tech,2021-04-16 00:00:00,9,6,Unimark,14.5,0.35,4.5,12,3.5,Left,Relocation,16.0,17.0,10.0,12.0,1450000,120833,Left
5469,Karan Singh,debashis.kumari1033@srijanrealty.com,Operations,Finance Manager,Joka,Male,34,Single,MBA,2023-01-18 00:00:00,9,11,Infosys,7.0,0.35,3.3,13,2.9,Active,Low Salary,16.0,5.0,12.0,15.0,700000,58333,Active
5470,Riya Sharma,pooja.verma1010@srijanrealty.com,Marketing,HR Head,Kolkata,Female,28,Single,Diploma Civil,2017-07-15 00:00:00,5,8,Unimark,7.5,1.2,3.5,12,4.8,Active,Low Salary,16.0,15.0,12.0,17.0,750000,62500,Active
5471,Tanvi Singh,anil.bose1069@srijanrealty.com,Operations,Operations Head,Kolkata,Female,32,Single,B.Com,2023-06-04 00:00:00,7,7,Ambuja Neotia,8.0,1.2,4.1,11,2.9,Active,Low Salary,16.0,35.0,7.0,10.0,800000,66666,Active
5472,Ananya Gupta,kavita.srivastava1012@srijanrealty.com,Operations,Legal Advisor,New Town,Female,40,Single,B.Tech,2019-05-10 00:00:00,6,10,Siddha Group,6.5,0.95,4.8,12,3.5,Active,Relocation,16.0,21.0,13.0,8.0,650000,54166,Active
5473,Amit Verma,deepa.bhattacharjee1016@srijanrealty.com,Construction,Sales Executive,Jadavpur,Male,37,Single,LLB,2020-01-26 00:00:00,7,8,Prestige Group,23.0,1.0,4.1,14,4.8,Left,Work Pressure,16.0,41.0,10.0,16.0,2300000,191666,Left
5474,Manish Ghosh,deepa.mondal1066@srijanrealty.com,Legal,Operations Head,Asansol,Male,47,Single,B.Com,2018-11-02 00:00:00,6,6,Ambuja Neotia,13.5,1.7,3.4,12,2.6,Active,Better Opportunity,16.0,17.0,4.0,22.0,1350000,112500,Active
5475,Pooja Bose,sanjay.chatterjee1115@srijanrealty.com,Operations,Regional Sales Head,Kolkata,Female,48,Single,BCA,2023-11-15 00:00:00,7,7,Brigade Group,16.5,0.75,3.7,12,3.2,Active,Personal,16.0,12.0,10.0,19.0,1650000,137500,Active
5476,Aditya Sarkar,tania.mehta1140@srijanrealty.com,IT,Software Developer,New Town,Female,25,Married,BBA,2021-05-09 00:00:00,6,7,Unimark,2.5,1.55,3.4,13,3.2,Active,Relocation,16.0,42.0,7.0,23.0,250000,20833,Active
5477,Arjun Sen,soma.verma1088@srijanrealty.com,IT,Legal Advisor,Howrah,Male,42,Single,B.Tech,2018-11-10 00:00:00,4,5,Prestige Group,17.5,1.2,4.5,11,2.7,Left,Personal,16.0,10.0,10.0,7.0,1750000,145833,Left
5478,Rahul Banerjee,bikram.saha1039@srijanrealty.com,HR,HR Manager,Behala,Male,37,Single,BBA,2016-07-24 00:00:00,1,9,Unimark,10.5,1.6,3.9,14,3.2,Left,Personal,16.0,7.0,2.0,13.0,1050000,87500,Left
5479,Ishita Dutta,moumita.tiwari1046@srijanrealty.com,Marketing,HR Executive,Rajarhat,Male,28,Married,B.Tech,2023-02-14 00:00:00,9,5,Unimark,6.0,1.95,3.8,11,3.4,Active,Relocation,16.0,12.0,2.0,22.0,600000,50000,Active
5480,Deepak Sarkar,payel.yadav1086@srijanrealty.com,Construction,IT Support,Lake Town,Female,35,Married,B.Arch,2021-03-21 00:00:00,3,9,Prestige Group,7.5,1.4,4.3,11,3.1,Active,Relocation,16.0,40.0,2.0,13.0,750000,62500,Active
5481,Priya Mukherjee,aakash.agarwal1025@srijanrealty.com,Finance,Team Lead,Behala,Male,30,Single,MCA,2017-01-01 00:00:00,7,4,Ambuja Neotia,22.0,0.75,3.5,13,3.8,Active,Career Growth,16.0,35.0,8.0,7.0,2200000,183333,Active
5482,Ishita Das,subham.mitra1073@srijanrealty.com,Customer Service,Support Executive,Joka,Male,41,Single,B.Com,2019-09-22 00:00:00,5,3,L&T,18.0,0.65,4.3,13,2.5,Active,Personal,16.0,10.0,3.0,15.0,1800000,150000,Active
5483,Priya Sen,neha.bose1108@srijanrealty.com,Customer Service,CFO,Lake Town,Female,34,Single,Diploma Civil,2018-02-10 00:00:00,3,8,PS Group,9.5,1.8,3.9,11,4.2,Active,Personal,16.0,29.0,13.0,21.0,950000,79166,Active
5484,Priya Sharma,shreya.sharma1118@srijanrealty.com,Marketing,Junior Accountant,Howrah,Female,24,Single,M.Com,2018-01-30 00:00:00,5,6,TCS,9.5,1.05,4.2,13,4.0,Active,Better Opportunity,16.0,16.0,15.0,15.0,950000,79166,Active
5485,Sanjay Paul,rohan.malhotra1009@srijanrealty.com,Legal,Team Lead,Howrah,Female,36,Married,M.Tech,2019-10-28 00:00:00,2,6,Brigade Group,3.0,1.8,3.3,11,4.2,Left,Better Opportunity,16.0,16.0,11.0,7.0,300000,25000,Left
5486,Tanvi Kumar,soumik.das1041@srijanrealty.com,Finance,Sales Executive,Asansol,Male,35,Single,M.Tech,2016-07-04 00:00:00,8,12,L&T,7.0,0.65,3.2,14,4.8,Active,Personal,16.0,21.0,8.0,19.0,700000,58333,Active
5487,Sourav Ghosh,payel.adhikari1036@srijanrealty.com,Finance,Recruiter,Asansol,Female,48,Single,MBA,2017-12-18 00:00:00,3,9,TCS,13.5,0.4,3.7,14,3.9,Active,Relocation,16.0,37.0,10.0,20.0,1350000,112500,Active
5488,Sumit Gupta,riya.saha1078@srijanrealty.com,Sales,HR Manager,Kolkata,Female,48,Married,Diploma Civil,2016-06-03 00:00:00,7,5,Siddha Group,10.0,1.95,3.7,13,3.4,Active,Personal,16.0,36.0,2.0,9.0,1000000,83333,Active
5489,Ishita Das,sunita.sen1026@srijanrealty.com,IT,Finance Analyst,Lake Town,Female,37,Single,B.Arch,2023-07-02 00:00:00,7,9,Siddha Group,4.5,1.7,4.1,12,2.5,Active,Personal,16.0,9.0,8.0,18.0,450000,37500,Active
5490,Ishita Bose,monalisa.de1134@srijanrealty.com,Legal,CFO,Rajarhat,Female,35,Single,B.Tech,2023-02-13 00:00:00,5,3,Godrej Properties,16.0,0.35,3.9,11,4.8,Active,Relocation,16.0,9.0,7.0,16.0,1600000,133333,Active
5491,Sanjay Ghosh,binoy.srivastava1129@srijanrealty.com,Marketing,Legal Advisor,Rajarhat,Male,23,Single,MBA,2017-04-19 00:00:00,2,4,Prestige Group,17.5,1.05,4.2,11,4.0,Active,Relocation,16.0,14.0,10.0,7.0,1750000,145833,Active
5492,Karan Ghosh,prosenjit.yadav1047@srijanrealty.com,IT,Marketing Intern,Rajarhat,Male,43,Married,LLB,2020-08-08 00:00:00,4,9,DLF,2.5,0.95,4.0,13,3.4,Active,Relocation,16.0,37.0,3.0,17.0,250000,20833,Active
5493,Ananya Bose,sourav.majumdar1057@srijanrealty.com,Marketing,Legal Advisor,Joka,Male,22,Single,M.Tech,2017-10-16 00:00:00,6,6,Merlin Group,10.5,1.05,4.3,14,4.9,Active,Relocation,16.0,38.0,10.0,11.0,1050000,87500,Active
5494,Pooja Gupta,kavita.mehta1062@srijanrealty.com,HR,Finance Analyst,Lake Town,Female,45,Married,M.Com,2020-05-26 00:00:00,6,9,TCS,2.5,0.7,3.4,11,4.7,Active,Work Pressure,16.0,44.0,5.0,19.0,250000,20833,Active
5495,Rohit Banerjee,anjali.patel1006@srijanrealty.com,HR,Sales Manager,Kolkata,Male,48,Single,M.Com,2019-08-23 00:00:00,6,7,Unimark,3.0,0.5,4.7,13,2.8,Active,Personal,16.0,6.0,13.0,17.0,300000,25000,Active
5496,Deepak Mukherjee,aakash.yadav1125@srijanrealty.com,IT,Brand Manager,Digha,Male,47,Single,B.Com,2016-02-21 00:00:00,8,8,L&T,2.5,1.25,3.6,12,4.2,Active,Better Opportunity,16.0,34.0,3.0,11.0,250000,20833,Active
5497,Priya Sarkar,pooja.chakraborty1110@srijanrealty.com,HR,Legal Advisor,Ballygunge,Female,46,Single,MCA,2022-05-01 00:00:00,5,12,Infosys,19.0,0.4,3.3,12,3.8,Left,Low Salary,16.0,39.0,5.0,17.0,1900000,158333,Left
5498,Sanjay Das,prosenjit.yadav1047@srijanrealty.com,HR,Support Executive,Ballygunge,Female,48,Married,MCA,2022-02-25 00:00:00,1,9,Infosys,22.0,1.9,4.1,12,4.6,Active,Relocation,16.0,32.0,6.0,13.0,2200000,183333,Active
5499,Amit Ghosh,mohit.khan1077@srijanrealty.com,Construction,Customer Success Manager,Behala,Female,43,Single,Diploma Civil,2016-06-23 00:00:00,1,4,DLF,11.0,0.4,3.3,13,3.8,Left,Work Pressure,16.0,41.0,3.0,23.0,1100000,91666,Left
5500,Neha Roy,sneha.sarkar1054@srijanrealty.com,Finance,Sales Executive,Lake Town,Male,31,Single,Diploma Civil,2017-09-05 00:00:00,2,9,TCS,14.0,1.1,3.9,12,4.3,Active,Better Opportunity,16.0,40.0,12.0,16.0,1400000,116666,Active
5501,Sneha Sarkar,sweta.chakraborty1032@srijanrealty.com,Legal,Civil Engineer,Rajarhat,Female,33,Single,LLB,2016-11-30 00:00:00,9,3,Ambuja Neotia,2.5,0.75,3.7,13,3.8,Active,Personal,16.0,29.0,14.0,16.0,250000,20833,Active
5502,Karan Das,arnab.ghosh1043@srijanrealty.com,Construction,Operations Head,Kolkata,Female,22,Married,B.Arch,2019-01-22 00:00:00,8,9,Prestige Group,10.5,2.2,4.5,13,3.5,Left,Career Growth,16.0,38.0,8.0,5.0,1050000,87500,Left
5503,Pooja Chatterjee,sanjay.sarkar1015@srijanrealty.com,HR,Finance Analyst,Rajarhat,Male,44,Single,BCA,2019-07-29 00:00:00,7,11,Wipro,7.0,0.75,3.6,11,3.0,Active,Better Opportunity,16.0,15.0,11.0,5.0,700000,58333,Active
5504,Ananya Banerjee,ritu.adhikari1114@srijanrealty.com,Legal,Legal Advisor,Joka,Male,30,Married,MBA,2021-02-27 00:00:00,4,11,Unimark,14.5,0.9,4.4,12,2.7,Active,Personal,16.0,11.0,3.0,6.0,1450000,120833,Active
5505,Priya Gupta,poulami.mukherjee1092@srijanrealty.com,Legal,Civil Engineer,Ballygunge,Male,48,Single,Diploma Civil,2021-01-19 00:00:00,1,9,Godrej Properties,14.5,0.65,3.9,12,4.9,Active,Personal,16.0,20.0,12.0,16.0,1450000,120833,Active
5506,Vikram Ghosh,abhishek.mukherjee1131@srijanrealty.com,Sales,HR Executive,Rajarhat,Male,39,Single,Diploma Civil,2017-01-27 00:00:00,2,7,L&T,16.5,0.65,4.3,12,3.8,Active,Better Opportunity,16.0,28.0,8.0,4.0,1650000,137500,Active
5507,Sourav Chatterjee,amit.sharma1001@srijanrealty.com,Sales,CFO,Dumdum,Female,35,Married,LLB,2019-10-29 00:00:00,4,8,Brigade Group,14.5,0.7,3.3,11,3.0,Active,Low Salary,16.0,34.0,15.0,12.0,1450000,120833,Active
5508,Ananya Banerjee,bikram.jain1089@srijanrealty.com,Marketing,Operations Head,Joka,Male,33,Married,B.Arch,2022-05-11 00:00:00,2,7,Prestige Group,10.0,0.75,3.4,11,2.8,Active,Better Opportunity,16.0,43.0,0.0,10.0,1000000,83333,Active
5509,Aditya Ghosh,binoy.sharma1079@srijanrealty.com,Sales,Operations Head,Dumdum,Male,26,Single,B.Arch,2023-02-04 00:00:00,3,10,Ambuja Neotia,17.0,1.0,3.2,12,4.6,Active,Low Salary,16.0,40.0,7.0,4.0,1700000,141666,Active
5510,Aarav Mukherjee,soma.verma1088@srijanrealty.com,IT,Content Strategist,Jadavpur,Male,28,Single,B.Tech,2022-08-31 00:00:00,7,7,PS Group,11.0,1.1,4.0,12,2.9,Active,Career Growth,16.0,12.0,5.0,11.0,1100000,91666,Active
5511,Kavya Mukherjee,bikram.roy1139@srijanrealty.com,Customer Service,Marketing Manager,Behala,Male,33,Married,MBA,2018-05-21 00:00:00,1,7,Brigade Group,6.5,0.35,4.1,13,3.8,Active,Work Pressure,16.0,41.0,6.0,14.0,650000,54166,Active
5512,Riya Chatterjee,vikash.bhattacharjee1055@srijanrealty.com,Finance,Legal Advisor,Kolkata,Male,34,Single,BCA,2020-02-23 00:00:00,2,8,Wipro,23.0,0.65,4.8,12,3.7,Active,Better Opportunity,16.0,35.0,9.0,18.0,2300000,191666,Active
5513,Sneha Paul,ishita.biswas1020@srijanrealty.com,IT,Operations Head,Asansol,Male,38,Married,M.Tech,2017-02-23 00:00:00,4,6,Unimark,16.5,1.0,4.6,12,2.6,Active,Work Pressure,16.0,35.0,15.0,4.0,1650000,137500,Active
5514,Sourav Paul,priya.das1002@srijanrealty.com,Sales,HR Head,Asansol,Female,36,Married,B.Arch,2018-12-01 00:00:00,2,3,Merlin Group,18.0,1.0,4.3,12,2.8,Active,Better Opportunity,16.0,28.0,7.0,5.0,1800000,150000,Active
5515,Tanvi Dutta,anil.bose1069@srijanrealty.com,Construction,Finance Analyst,Behala,Male,39,Married,BBA,2018-03-30 00:00:00,5,10,L&T,6.0,0.65,3.5,12,4.6,Active,Career Growth,16.0,35.0,10.0,6.0,600000,50000,Active
5516,Tanvi Sarkar,aakash.agarwal1025@srijanrealty.com,Sales,Sales Manager,Joka,Female,35,Married,B.Arch,2018-01-04 00:00:00,9,8,Siddha Group,17.0,0.65,4.1,13,4.0,Active,Personal,16.0,41.0,3.0,4.0,1700000,141666,Active
5517,Sourav Kumar,ishita.biswas1020@srijanrealty.com,Sales,Sales Executive,Lake Town,Male,32,Single,LLB,2023-01-02 00:00:00,1,12,Godrej Properties,11.0,1.0,4.7,13,4.8,Active,Career Growth,16.0,20.0,14.0,17.0,1100000,91666,Active
5518,Sumit Paul,rajesh.singh1021@srijanrealty.com,IT,Accountant,Kolkata,Male,42,Single,BBA,2021-10-11 00:00:00,2,1,PS Group,6.5,1.8,3.8,13,2.5,Active,Career Growth,16.0,11.0,8.0,19.0,650000,54166,Active
5519,Neha Sen,bikram.saha1039@srijanrealty.com,IT,Project Manager,Behala,Male,45,Single,BCA,2022-10-14 00:00:00,6,7,Infosys,14.5,0.75,4.3,14,4.8,Active,Better Opportunity,16.0,35.0,14.0,17.0,1450000,120833,Active
5520,Priya Banerjee,karan.de1017@srijanrealty.com,Marketing,Civil Engineer,Behala,Male,37,Single,B.Arch,2018-09-19 00:00:00,2,4,Merlin Group,19.5,1.8,3.3,13,3.5,Active,Low Salary,16.0,29.0,0.0,15.0,1950000,162500,Active
5521,Sanjay Bose,anil.bose1069@srijanrealty.com,Finance,Operations Head,Dumdum,Female,25,Married,BBA,2019-02-27 00:00:00,5,11,DLF,10.5,0.7,3.9,14,2.5,Active,Relocation,16.0,21.0,13.0,9.0,1050000,87500,Active
5522,Ananya Sarkar,poulami.mukherjee1092@srijanrealty.com,Sales,IT Support,Asansol,Male,38,Married,B.Arch,2022-06-17 00:00:00,1,5,Brigade Group,9.5,1.2,4.5,13,3.4,Left,Personal,16.0,6.0,14.0,17.0,950000,79166,Left
5523,Sourav Roy,soumik.das1041@srijanrealty.com,Marketing,HR Manager,Digha,Female,23,Married,B.Com,2016-05-02 00:00:00,8,7,Wipro,11.0,2.3,4.0,14,3.3,Active,Personal,16.0,29.0,14.0,6.0,1100000,91666,Active
5524,Riya Singh,ishita.biswas1020@srijanrealty.com,Sales,Project Manager,Behala,Male,43,Single,M.Tech,2021-11-05 00:00:00,7,10,Merlin Group,10.0,0.95,3.9,13,3.8,Active,Relocation,16.0,21.0,7.0,7.0,1000000,83333,Active
5525,Vikram Dutta,abhishek.kumar1081@srijanrealty.com,Finance,Data Analyst,Rajarhat,Male,31,Single,Diploma Civil,2021-06-04 00:00:00,2,12,PS Group,5.0,1.9,4.3,13,3.7,Active,Career Growth,16.0,11.0,11.0,12.0,500000,41666,Active
5526,Sumit Singh,kavita.srivastava1012@srijanrealty.com,Marketing,Digital Marketing Exec,Rajarhat,Male,42,Single,MBA,2018-10-25 00:00:00,3,2,L&T,11.0,0.75,3.6,14,2.9,Left,Better Opportunity,16.0,27.0,4.0,15.0,1100000,91666,Left
5527,Sanjay Das,sneha.sen1104@srijanrealty.com,Customer Service,Sales Intern,Digha,Female,38,Married,B.Tech,2023-07-09 00:00:00,5,7,Wipro,6.0,0.35,3.7,11,2.8,Active,Work Pressure,16.0,21.0,2.0,16.0,600000,50000,Active
5528,Ishita Bose,sneha.sarkar1054@srijanrealty.com,Customer Service,Marketing Intern,Rajarhat,Female,38,Married,M.Tech,2017-10-29 00:00:00,9,11,Ambuja Neotia,19.5,0.65,3.4,13,3.6,Active,Low Salary,16.0,5.0,4.0,20.0,1950000,162500,Active
5529,Aarav Verma,neha.ahmed1058@srijanrealty.com,Finance,Senior Sales Executive,Joka,Male,23,Married,MCA,2018-09-09 00:00:00,9,5,DLF,8.5,0.25,3.3,12,4.9,Active,Personal,16.0,16.0,7.0,22.0,850000,70833,Active
5530,Aarav Verma,sayan.paul1035@srijanrealty.com,HR,Sales Intern,Digha,Male,48,Single,MCA,2018-11-08 00:00:00,3,5,PS Group,16.5,1.75,4.6,12,3.0,Active,Personal,16.0,24.0,10.0,15.0,1650000,137500,Active
5531,Sumit Dutta,tania.sharma1040@srijanrealty.com,Marketing,Regional Sales Head,Joka,Male,40,Married,M.Com,2018-12-07 00:00:00,1,4,Wipro,6.5,0.75,3.4,12,3.1,Left,Better Opportunity,16.0,41.0,1.0,7.0,650000,54166,Left
5532,Aditya Gupta,rajesh.singh1021@srijanrealty.com,Finance,Sales Executive,Joka,Male,47,Married,BCA,2018-09-24 00:00:00,3,4,Wipro,10.5,1.75,4.0,11,4.6,Active,Relocation,16.0,37.0,11.0,13.0,1050000,87500,Active
5533,Karan Verma,binoy.sharma1079@srijanrealty.com,Marketing,HR Manager,Lake Town,Male,28,Single,B.Com,2019-10-20 00:00:00,9,3,Prestige Group,7.5,1.15,4.1,13,4.8,Active,Personal,16.0,26.0,13.0,18.0,750000,62500,Active
5534,Rohit Dutta,rajesh.singh1021@srijanrealty.com,Legal,Customer Success Manager,Joka,Female,31,Single,BCA,2023-08-20 00:00:00,6,6,L&T,3.5,0.95,4.2,13,3.6,Left,Career Growth,16.0,28.0,1.0,22.0,350000,29166,Left
5535,Pooja Das,moumita.majumdar1096@srijanrealty.com,Operations,Sales Intern,Ballygunge,Female,23,Single,MBA,2019-11-09 00:00:00,5,9,L&T,6.5,0.95,4.7,14,3.8,Active,Work Pressure,16.0,9.0,8.0,4.0,650000,54166,Active
5536,Sumit Sarkar,payel.adhikari1036@srijanrealty.com,Legal,Brand Manager,Dumdum,Male,44,Single,BBA,2021-01-02 00:00:00,1,9,PS Group,10.0,1.1,3.6,13,3.9,Active,Low Salary,16.0,36.0,3.0,18.0,1000000,83333,Active
5537,Arjun Chatterjee,nisha.das1080@srijanrealty.com,Finance,Software Developer,Dumdum,Female,48,Single,B.Com,2021-04-30 00:00:00,7,11,Infosys,17.0,1.65,4.7,12,2.7,Active,Relocation,16.0,7.0,11.0,7.0,1700000,141666,Active
5538,Sumit Roy,sunita.chatterjee1076@srijanrealty.com,Marketing,HR Executive,Rajarhat,Female,29,Single,BCA,2021-03-31 00:00:00,6,11,TCS,8.0,0.45,4.3,12,4.3,Active,Work Pressure,16.0,28.0,5.0,23.0,800000,66666,Active
5539,Manish Singh,bikram.jain1089@srijanrealty.com,Marketing,Legal Advisor,Howrah,Female,28,Single,MCA,2018-08-23 00:00:00,6,7,Unimark,17.5,1.05,3.5,13,4.6,Active,Better Opportunity,16.0,25.0,4.0,6.0,1750000,145833,Active
5540,Vikram Sen,sourav.dutta1107@srijanrealty.com,Sales,Team Lead,Behala,Female,35,Single,B.Arch,2018-04-06 00:00:00,7,12,Merlin Group,5.0,1.15,3.8,13,3.0,Active,Low Salary,16.0,21.0,8.0,11.0,500000,41666,Active
5541,Rohit Dutta,binoy.sharma1079@srijanrealty.com,Customer Service,Software Developer,Ballygunge,Male,30,Single,M.Com,2018-11-29 00:00:00,9,8,Siddha Group,6.0,0.35,4.8,12,4.4,Left,Low Salary,16.0,38.0,1.0,7.0,600000,50000,Left
5542,Sanjay Paul,ishita.kumar1120@srijanrealty.com,Legal,BI Developer,Asansol,Female,22,Single,B.Arch,2018-11-27 00:00:00,9,2,Siddha Group,22.0,1.65,4.7,14,4.5,Left,Better Opportunity,16.0,33.0,3.0,5.0,2200000,183333,Left
5543,Aditya Das,indranil.chatterjee1037@srijanrealty.com,Marketing,Legal Advisor,Digha,Male,35,Married,B.Com,2022-08-02 00:00:00,2,9,Siddha Group,7.5,0.45,4.9,14,4.5,Left,Personal,16.0,8.0,9.0,6.0,750000,62500,Left
5544,Priya Paul,anjali.choudhury1106@srijanrealty.com,Sales,HR Head,Kolkata,Female,36,Single,Diploma Civil,2019-09-20 00:00:00,4,4,L&T,12.0,0.7,3.8,12,2.8,Left,Better Opportunity,16.0,19.0,14.0,20.0,1200000,100000,Left
5545,Manish Gupta,sudipta.verma1049@srijanrealty.com,HR,Customer Success Manager,Lake Town,Female,38,Married,B.Arch,2023-06-08 00:00:00,5,11,DLF,17.5,0.5,4.3,13,3.7,Active,Relocation,16.0,26.0,14.0,6.0,1750000,145833,Active
5546,Aarav Sarkar,soma.verma1088@srijanrealty.com,Marketing,Finance Analyst,Lake Town,Male,27,Single,MCA,2023-10-18 00:00:00,5,6,TCS,7.5,0.65,3.7,12,2.5,Active,Work Pressure,16.0,13.0,11.0,23.0,750000,62500,Active
5547,Aditya Gupta,anil.bose1069@srijanrealty.com,Finance,HR Executive,Behala,Female,47,Married,MBA,2021-06-04 00:00:00,2,8,Unimark,10.5,0.6,4.6,13,4.3,Active,Personal,16.0,25.0,6.0,4.0,1050000,87500,Active
5548,Ananya Chatterjee,riya.jain1128@srijanrealty.com,HR,Marketing Manager,Ballygunge,Female,44,Single,LLB,2021-04-29 00:00:00,4,7,Ambuja Neotia,6.0,1.1,3.7,12,2.8,Active,Personal,16.0,12.0,3.0,17.0,600000,50000,Active
